OBTS;OBTS, sec;Slew;Mode;Submode;ARO;;aRoll_est;aPitch_est;aYaw_est;;rRoll_meas;rPitch_meas;rYaw_meas;;aSunEl;aSunAz;SemiMajAxis;;flg_Mag;flg_Sun;flg_Star;flg_MagEst;flg_SunEst;flg_StarEst;flg_GyroEst;flg_PropStep;flg_Ctrl;flg_SS-CPM;;op_MRW1_tm;op_MRW2_tm;op_MRW3_tm;op_MRW4_tm;op_STR1_tm;op_STR2_tm;op_MRW1_meas;op_MRW2_meas;op_MRW3_meas;op_MRW4_meas;op_STR1_meas;op_STR2_meas;op_STR_av;op_Gyro;;sta_SS_tm;sta_Gyro_tm;sta_MTM_tm;sta_SRW1_tm;sta_SS_meas;sta_Gyro_meas;sta_MTM_meas;sta_SRW1_meas;sta_Gyro-MTM;sta_SS-Gyro;sta_BodyHdot;sta_TotalHdot;sta_Rate;sta_SunHold;sta_Gyro_alarm0;sta_Gyro_alarm1;sta_Gyro_alarm2;sta_SRW2_tm;sta_SRW2_meas;sta_SRW3_tm;sta_SRW3_meas;sta_SRW4_tm;sta_SRW4_meas;sta_Mdump;sta_SunVec_meas;sta_MagVec_meas;sta_2SunVec;;cfg_ADCS;cfg_OBC;cfg_AIM;cfg_AIMB;cfg_Gyro;cfg_SRW1;cfg_SRW2;cfg_SRW3;cfg_SRW4;cfg_MRW1;cfg_MRW2;cfg_MRW3;cfg_MRW4;cfg_STR1;cfg_STR2;cfg_CAN;;Mode_inactive;Submode_inactive;;StatusFlags;GuiStatus;
137, 00:16:51;11837811;0;3;31;1060;;0,000706;-0,000250;0,000039;;0,187671;-0,112862;-0,110597;;-50,482903;17,114872;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:01;11837821;0;3;31;1060;;0,001705;0,000271;0,000302;;0,192791;-0,128126;-0,131007;;-51,184956;17,495005;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:11;11837831;0;3;31;1060;;0,000149;-0,000054;0,001316;;0,192791;-0,102686;-0,120778;;-51,860786;17,779413;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:21;11837841;0;3;31;1060;;0,000462;-0,000484;0,000358;;0,177431;-0,117950;-0,136086;;-52,511490;17,973263;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:31;11837851;0;3;31;1060;;0,000330;-0,000544;-0,000145;;0,182408;-0,112862;-0,125881;;-53,210419;18,373707;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:41;11837861;0;3;31;1060;;0,001406;0,000002;-0,000567;;0,182408;-0,102686;-0,125881;;-53,898808;18,669380;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:17:51;11837871;0;3;31;1060;;0,000137;-0,000062;0,000469;;0,172168;-0,123038;-0,130983;;-54,549046;19,058855;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:01;11837881;0;3;31;1060;;0,000854;-0,000444;0,000866;;0,177288;-0,102523;-0,141188;;-55,103111;19,332937;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:11;11837891;0;3;31;1060;;0,000186;-0,000673;0,000953;;0,182408;-0,092347;-0,151393;;-55,634651;19,646435;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:21;11837901;0;3;31;1060;;-0,000191;-0,000013;-0,000319;;0,172168;-0,107611;-0,141188;;-56,131485;20,025930;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:31;11837911;0;3;31;1060;;0,000507;-0,000073;0,000597;;0,177288;-0,102523;-0,141165;;-56,764961;20,432837;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:41;11837921;0;3;31;1060;;-0,000604;-0,000428;-0,000347;;0,197625;-0,102523;-0,125857;;-57,447769;20,810118;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:18:51;11837931;0;3;31;1060;;0,001088;-0,000566;0,000585;;0,197625;-0,102523;-0,141165;;-58,154266;21,323227;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:01;11837941;0;3;31;1060;;0,000218;0,000123;-0,000393;;0,182265;-0,112536;-0,146267;;-58,828709;21,758352;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:11;11837951;0;3;31;1060;;-0,000068;-0,000251;-0,000282;;0,182265;-0,092184;-0,146267;;-59,455498;22,189352;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:21;11837961;0;3;31;1060;;0,000499;-0,000337;0,000271;;0,177145;-0,112536;-0,130960;;-60,002800;22,677299;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:31;11837971;0;3;31;1060;;0,000988;0,000441;0,001029;;0,187385;-0,097272;-0,120732;;-60,503296;23,223688;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:41;11837981;0;3;31;1060;;-0,000989;-0,000105;-0,000638;;0,187385;-0,107448;-0,141142;;-61,104103;23,788645;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:19:51;11837991;0;3;31;1060;;0,000570;0,000409;-0,000031;;0,177002;-0,117624;-0,141142;;-61,697933;24,181421;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:20:01;11838001;0;3;31;1060;;0,000756;-0,000498;-0,000532;;0,182122;-0,112536;-0,156449;;-62,231636;24,773130;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:20:11;11838011;0;3;31;1060;;0,000628;-0,000316;0,000514;;0,182122;-0,112536;-0,100322;;-62,897831;25,374830;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:20:21;11838021;0;3;31;1060;;0,000918;-0,000997;0,001598;;0,197482;-0,097109;-0,125834;;-63,616035;26,029938;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:20:31;11838031;0;3;31;1060;;-0,000244;-0,000442;0,000317;;0,197482;-0,112372;-0,125834;;-64,266586;26,604624;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:20:51;11838051;0;3;31;1060;;0,001119;-0,000914;0,001081;;0,176859;-0,112372;-0,141119;;-65,341431;27,610849;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:01;11838061;0;3;31;1060;;0,000927;0,000192;0,001314;;0,176859;-0,127636;-0,090093;;-65,968452;28,266623;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:11;11838071;0;3;31;1060;;0,023677;0,042984;0,014891;;0,171739;-0,107284;-0,120708;;-66,639496;28,879721;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:21;11838081;0;3;31;1060;;-0,005745;-0,003069;0,009693;;0,171739;-0,112372;-0,125811;;-67,313194;29,664976;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:31;11838091;0;3;31;1060;;-0,013158;-0,017624;-0,013656;;0,176859;-0,112209;-0,146221;;-68,004021;30,499992;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:41;11838101;0;3;31;1060;;-0,001926;-0,013786;-0,012630;;0,192219;-0,107121;-0,141119;;-68,694786;31,497625;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:21:51;11838111;0;3;31;1060;;0,006132;-0,003613;-0,004194;;0,186957;-0,112209;-0,110480;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:01;11838121;0;3;31;1060;;0,004970;0,002058;-0,000525;;0,197197;-0,122385;-0,141095;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:11;11838131;0;3;31;1060;;0,002727;0,004902;0,003243;;0,186957;-0,107121;-0,141095;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:21;11838141;0;3;31;1060;;-0,000070;0,004838;0,001950;;0,202317;-0,107121;-0,161506;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:31;11838151;0;3;31;1060;;0,000209;0,003857;0,003652;;0,181837;-0,106958;-0,095173;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:41;11838161;0;3;31;1060;;0,000180;0,003034;0,003397;;0,192077;-0,122222;-0,130890;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:22:51;11838171;0;3;31;1060;;0,005822;0,019747;-0,005690;;0,176717;-0,106958;-0,130867;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:01;11838181;0;3;31;1060;;-0,004393;-0,008756;0,006236;;0,181695;-0,081518;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:11;11838191;0;3;31;1060;;0,002124;-0,003614;0,006176;;0,181695;-0,101870;-0,110457;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:21;11838201;0;3;31;1060;;-0,000698;-0,004419;-0,002808;;0,166335;-0,122222;-0,084945;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:31;11838211;0;3;31;1060;;0,000825;-0,002756;-0,002961;;0,197055;-0,086443;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:41;11838221;0;3;31;1060;;0,001742;0,000511;-0,002952;;0,191935;-0,122059;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:23:51;11838231;0;3;31;1060;;0,001981;0,001756;-0,001489;;0,176575;-0,106795;-0,130845;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:01;11838241;0;3;31;1060;;0,000345;0,001140;-0,001234;;0,186674;-0,127147;-0,130845;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:11;11838251;0;3;31;1060;;0,000573;0,000465;-0,000727;;0,191794;-0,127147;-0,125742;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:21;11838261;0;3;31;1060;;0,001709;0,000628;0,001711;;0,176433;-0,116971;-0,120617;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:31;11838271;0;3;31;1060;;0,001635;0,002081;0,003842;;0,181554;-0,101707;-0,100207;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:41;11838281;0;3;31;1060;;0,000916;-0,000110;0,000442;;0,186674;-0,111720;-0,146129;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:24:51;11838291;0;3;31;1060;;0,032580;0,036133;0,043362;;0,207154;-0,121896;-0,135924;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:01;11838301;0;3;31;1060;;-0,010046;-0,001843;-0,001624;;0,176292;-0,111720;-0,115514;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:11;11838311;0;3;31;1060;;-0,016934;-0,023539;-0,026036;;0,176292;-0,081192;-0,110412;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:21;11838321;0;3;31;1060;;0,000667;-0,015656;-0,016439;;0,176292;-0,101381;-0,130822;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:31;11838331;0;3;31;1060;;0,005590;-0,004769;-0,005633;;0,176292;-0,096293;-0,141004;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:41;11838341;0;3;31;1060;;0,005512;0,002403;0,000938;;0,186391;-0,111557;-0,120594;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:25:51;11838351;0;3;31;1060;;0,000748;0,005341;0,003895;;0,176151;-0,096293;-0,100184;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:26:01;11838361;0;3;31;1060;;0,001127;0,005420;0,004738;;0,176151;-0,096293;-0,125697;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:26:11;11838371;0;3;31;1060;;0,001544;0,004591;0,005018;;0,176151;-0,111557;-0,120594;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:26:21;11838381;0;3;31;1060;;-0,000140;0,002281;0,002685;;0,181271;-0,101217;-0,110366;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:26:31;11838391;0;3;31;1060;;0,000321;0,000556;0,001045;;0,201751;-0,096129;-0,115469;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:26:41;11838401;0;3;31;1060;;0,001888;0,000634;0,000494;;0,196631;-0,096129;-0,105264;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
